"annee","libdip1","code_diplome","libdom","libdip2","libdip3","sexe","serieBac","regionEmploi","regionBac","repondant","statutReponse","boursier","etudeN6","etudeN18","etudeN30","poursuiteEtude","situationProN30","situationProN18","situationProN30r","situationProN18r","insertionN30","insertionN18","statutEmploiN30","statutEmploiN18","emploiStableN30","emploiStableN18","emploiPleinN30","emploiPleinN18","niveauEmploiN18","niveauEmploiN30","emploiSupIntN30","emploiSupIntN18","salaireEmploiN30","salaireEmploiN18","typeEmployeur","activiteEcoEmployeur","intituleEmploi"
2014,"LP",2006106,NA,"ACTIVITES ET TECHNIQUES DE COMMUNICATION","COMMUNICATION EVENEMENTIELLE","Femme","Littéraire",NA,"PACA hors Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En recherche d'emploi","En recherche d'emploi","En recherche d'emploi","En recherche d'emploi",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216871,"SCIENCES, TECHNOLOGIES, SANTE","INFORMATIQUE","INFORMATIQUE ET MATHEMATIQUES APPLIQUEES A LA FINANCE ET A L'ASSURANCE","Homme","Équivalent ou étranger",NA,"Etranger",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En recherche d'emploi","En recherche d'emploi","En recherche d'emploi","En recherche d'emploi",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2224824,"DROIT, ECONOMIE, GESTION","MANAGEMENT","RECHERCHE EN SCIENCES DE GESTION","Femme","Équivalent ou étranger",NA,"Etranger",TRUE,"internet","Boursier","En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)","Non",TRUE,"En recherche d'emploi","En recherche d'emploi","En recherche d'emploi","En recherche d'emploi",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2210323,"DROIT, ECONOMIE, GESTION","MANAGEMENT","MANAGEMENT DE PROJETS INNOVANTS","Femme","Scientifique","Alpes-Maritimes","PACA hors Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2500,2500,"Employeurs privés","Enseignement","Formateur expert"
2014,"LP",2006150,NA,"ASSURANCE, BANQUE, FINANCE","BANQUE ASSURANCE FINANCE (ECHANGES ET GESTION)","Femme","Technique ou technologique","Alpes-Maritimes","Hors PACA",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2800,2700,"Employeurs privés","Activités financières et d’assurance","Directrice adjointe banque"
2014,"Master",2216653,"DROIT, ECONOMIE, GESTION","DROIT, ECONOMIE, GESTION-INTERNATIONAL BUSINESS/AFFAIRES INTERNATIONALES","MASTER OF INTERNATIONAL BUSINESS","Homme","Équivalent ou étranger",NA,"Etranger",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2210790,"DROIT, ECONOMIE, GESTION","MANAGEMENT","MARKETING","Femme","Équivalent ou étranger","Alpes-Maritimes","Hors PACA",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Fonctionnaire","Fonctionnaire",TRUE,TRUE,FALSE,FALSE,"technicien ou agent de maîtrise / cat. B","technicien ou agent de maîtrise / cat. B",TRUE,TRUE,NA,NA,"Fonction Publique","Enseignement","adjointe administratif de l'université"
2014,"LP",2008617,NA,"HOTELLERIE ET TOURISME","GUIDE CONFERENCIER","Femme","Littéraire",NA,"Alpes-Maritimes",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216584,"DROIT, ECONOMIE, GESTION","ADMINISTRATION DES ENTREPRISES","ENCADREMENT DES ETABLISSEMENTS DE LA SANTE ET DU SOCIAL","Femme","Technique ou technologique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,3000,3000,"Fonction Publique","Santé humaine et action sociale","Cadre de santé"
2014,"LP",2006456,NA,"SYSTEMES INFORMATIQUES ET LOGICIELS","INFORMATIQUE MULTIMEDIA APPLIQUEE","Femme","Équivalent ou étranger",NA,"Etranger",TRUE,"internet","Non Boursier","En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)",TRUE,"En recherche d'emploi",NA,"En recherche d'emploi",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Employeurs privés",NA,NA
2014,"Master",2216582,"DROIT, ECONOMIE, GESTION","ADMINISTRATION DES ENTREPRISES","ACTION SOCIALE-INTERVENTION,FORMATION ET INTEGRATION","Femme","Économique et social","Alpes-Maritimes","Hors PACA",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2000,NA,"Fonction Publique","Autres activités de service","cadre de  sante "
2014,"Master",2216584,"DROIT, ECONOMIE, GESTION","ADMINISTRATION DES ENTREPRISES","ENCADREMENT DES ETABLISSEMENTS DE LA SANTE ET DU SOCIAL","Femme","Scientifique",NA,"PACA hors Alpes-Maritimes",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216584,"DROIT, ECONOMIE, GESTION","ADMINISTRATION DES ENTREPRISES","ENCADREMENT DES ETABLISSEMENTS DE LA SANTE ET DU SOCIAL","Femme","Scientifique","Alpes-Maritimes","Hors PACA",TRUE,"téléphone","Boursier","Dans une autre formation","Non","Non",TRUE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Fonctionnaire","Fonctionnaire",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2140,2140,"Fonction Publique","Santé humaine et action sociale","Cadre de santé filière rééducation"
2014,"Master",2216997,"ARTS, LETTRES, LANGUES","LANGUES ETRANGERES","ALLEMAND ENSEIGNEMENT","Femme","Littéraire","Alpes-Maritimes","Etranger",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","Ne recherche pas d'emploi","En emploi","Ne recherche pas d'emploi",TRUE,NA,"CDD",NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,400,NA,"Associations","Enseignement","Professeur d'allemand"
2014,"Master",2202176,"SCIENCES, TECHNOLOGIES, SANTE","METHODES INFORMATIQUES APPLIQUEES A LA GESTION DES ENTREPRISES (MIAGE)","NOUVELLES TECHNOLOGIES ET DIRECTION DE PROJETS","Homme","Équivalent ou étranger",NA,"Etranger",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2224824,"DROIT, ECONOMIE, GESTION","MANAGEMENT","RECHERCHE EN SCIENCES DE GESTION","Homme","Équivalent ou étranger",NA,"Etranger",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216567,"ARTS, LETTRES, LANGUES","LANGUES ETRANGERES APPLIQUEES","TRADUCTION ET REDACTION D'ENTREPRISE","Homme","Équivalent ou étranger","Alpes-Maritimes","Etranger",TRUE,"internet",NA,"Dans une autre formation",NA,"Non",TRUE,"En emploi","En recherche d'emploi","En emploi","En recherche d'emploi",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Employeurs privés","Autres activités de service",NA
2014,"Master",2210328,"DROIT, ECONOMIE, GESTION","DROIT ECONOMIQUE ET DES AFFAIRES","JURISTE DU SPORT","Femme","Équivalent ou étranger",NA,"Etranger",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2210684,"DROIT, ECONOMIE, GESTION","DROIT PUBLIC","SECURITE INTERIEURE","Homme","Technique ou technologique",NA,"Hors PACA",TRUE,"internet","Non Boursier","Non","Non","Dans une autre formation",FALSE,"Ne recherche pas d'emploi",NA,"Ne recherche pas d'emploi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216013,"SCIENCES, TECHNOLOGIES, SANTE","CULTURE SCIENTIFIQUE ET TECHNOLOGIQUE","ENSEIGNEMENT TECHNOLOGIQUE","Femme","Équivalent ou étranger",NA,"Etranger",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2215860,"SCIENCES HUMAINES ET SOCIALES","ENSEIGNEMENT, EDUCATION ET FORMATION (EEF)","EDUCATION, VIE SCOLAIRE ET SITUATION DE HANDICAP","Femme","Économique et social","Alpes-Maritimes","PACA hors Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Prof. libérale, indépendant,
chef d’entreprise, auto-entrepreneur","Prof. libérale, indépendant,
chef d’entreprise, auto-entrepreneur",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,NA,NA,"Employeurs privés","Enseignement","Formatrice indépendante"
2014,"LP",2006219,NA,"DEVELOPPEMENT ET PROTECTION DU PATRIMOINE CULTUREL","PATRIMOINE MATERIEL ET IMMATERIEL","Femme","Scientifique",NA,"Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En recherche d'emploi","En recherche d'emploi","En recherche d'emploi","En recherche d'emploi",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"LP",2008617,NA,"HOTELLERIE ET TOURISME","GUIDE CONFERENCIER","Femme","Littéraire",NA,"Hors PACA",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDD","CDD",FALSE,FALSE,TRUE,TRUE,"technicien ou agent de maîtrise / cat. B",NA,NA,TRUE,1300,1300,NA,NA,"Guide conférencière"
2014,"Master",2225247,"ARTS, LETTRES, LANGUES","LANGUES ETRANGERES (ALLEMAND, ANGLAIS, ESPAGNOL, ITALIEN)","ETUDES ITALIENNES","Femme","Littéraire","Alpes-Maritimes","PACA hors Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Fonctionnaire","Fonctionnaire",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,NA,NA,"Fonction Publique","Enseignement","Enseignante d'italien au lycée"
2014,"Master",2202075,"SCIENCES, TECHNOLOGIES, SANTE","INFORMATIQUE","INFORMATIQUE, FONDEMENTS ET INGENIERIE (IFI)","Homme","Équivalent ou étranger",NA,"Etranger",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216653,"DROIT, ECONOMIE, GESTION","DROIT, ECONOMIE, GESTION-INTERNATIONAL BUSINESS/AFFAIRES INTERNATIONALES","MASTER OF INTERNATIONAL BUSINESS","Femme","Équivalent ou étranger",NA,"Etranger",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"LP",2003395,NA,"COMMERCE","CADRE COMMERCIAL DU NAUTISME","Homme","Technique ou technologique","Alpes-Maritimes","Hors PACA",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En recherche d'emploi","En emploi","En recherche d'emploi",TRUE,FALSE,"CDD",NA,FALSE,NA,TRUE,NA,NA,"technicien ou agent de maîtrise / cat. B",TRUE,NA,2100,NA,"Employeurs privés","Commerce, transports, hébergement et restauration","directeur adjoint supermarché"
2014,"Master",2210323,"DROIT, ECONOMIE, GESTION","MANAGEMENT","MANAGEMENT DE PROJETS INNOVANTS","Homme","Équivalent ou étranger","Alpes-Maritimes","Etranger",TRUE,"téléphone","Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,3850,3530,"Employeurs privés","Information et communication","courseware developer"
2014,"Master",2216653,"DROIT, ECONOMIE, GESTION","DROIT, ECONOMIE, GESTION-INTERNATIONAL BUSINESS/AFFAIRES INTERNATIONALES","MASTER OF INTERNATIONAL BUSINESS","Femme","Équivalent ou étranger",NA,"Etranger",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2202176,"SCIENCES, TECHNOLOGIES, SANTE","METHODES INFORMATIQUES APPLIQUEES A LA GESTION DES ENTREPRISES (MIAGE)","NOUVELLES TECHNOLOGIES ET DIRECTION DE PROJETS","Homme","Équivalent ou étranger","PACA hors
Alpes-Maritimes","Etranger",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2000,1900,"Employeurs privés","Information et communication","ingénieur étude et développement .net "
2014,"Master",2205896,"SCIENCES HUMAINES ET SOCIALES","PSYCHOLOGIE","PSYCHOLOGIE CLINIQUE ET MEDIATION THERAPEUTIQUE PAR L'ART","Femme","Littéraire","PACA hors
Alpes-Maritimes","Hors PACA",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2330,2100,"Employeurs privés","Santé humaine et action sociale","psychologue clinicienne"
2014,"Master",2202087,"SCIENCES, TECHNOLOGIES, SANTE","INFORMATIQUE","MOBIQUITE, BASES DE DONNEES ET INTEGRATION DE SYSTEMES (MBDS)","Femme","Équivalent ou étranger","Étranger","Etranger",TRUE,"internet","Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDD","CDD",FALSE,FALSE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,1343,1383,"Fonction Publique","Santé humaine et action sociale","Data Manager/Developpeur"
2014,"Master",2210329,"DROIT, ECONOMIE, GESTION","ORGANISATION DES FIRMES ET DES MARCHES, CONNAISSANCE ET INNOVATION","ECONOMIE ET MANAGEMENT DE L'ORGANISATION INDUSTRIELLE","Femme","Équivalent ou étranger",NA,"Etranger",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,NA,"Intérimaire",NA,FALSE,NA,TRUE,"ouvrier ou employé / cat. C",NA,NA,FALSE,NA,1300,NA,NA,NA
2014,"Master",2216583,"DROIT, ECONOMIE, GESTION","ADMINISTRATION DES ENTREPRISES","DIRECTION D'ENTREPRISES","Homme","Économique et social","Alpes-Maritimes","Hors PACA",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Fonctionnaire","Fonctionnaire",TRUE,TRUE,FALSE,FALSE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,1350,1345,"Fonction Publique","Enseignement","PROFESSEUR EN ECOMIE GESTION"
2014,"Master",2211177,"ARTS, LETTRES, LANGUES","INFORMATION ET COMMUNICATION","EVENEMENTIEL, MEDIATION ET INGENIERIE DE LA CULTURE - MUSEOLOGIE, ARTS ACTUELS ET PATRIMOINE (EMIC)","Femme","Économique et social","Alpes-Maritimes","Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","Emplois aidés",TRUE,FALSE,TRUE,FALSE,"ouvrier ou employé / cat. C","ouvrier ou employé / cat. C",FALSE,FALSE,1100,700,"Employeurs privés","Santé humaine et action sociale","Employée CPAM"
2014,"Master",2210681,"DROIT, ECONOMIE, GESTION","DROIT PUBLIC","SANTE DES POPULATIONS","Homme","Technique ou technologique","Alpes-Maritimes","Hors PACA",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Prof. libérale, indépendant,
chef d’entreprise, auto-entrepreneur","CDI",TRUE,TRUE,FALSE,TRUE,"ouvrier ou employé / cat. C","ouvrier ou employé / cat. C",FALSE,FALSE,1200,1200,"Employeurs privés","Activités de services administratifs et de soutien","secrétaire juridique"
2014,"Master",2216616,"DROIT, ECONOMIE, GESTION","DROIT INTERNATIONAL ET EUROPEEN","DROIT EUROPEEN DES AFFAIRES","Homme","Équivalent ou étranger","Étranger","Etranger",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En recherche d'emploi","En emploi","En recherche d'emploi",TRUE,FALSE,"Prof. libérale, indépendant,
chef d’entreprise, auto-entrepreneur",NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"Employeurs privés","Administration publique (hors enseignement)","Avocat"
2014,"Master",2216567,"ARTS, LETTRES, LANGUES","LANGUES ETRANGERES APPLIQUEES","TRADUCTION ET REDACTION D'ENTREPRISE","Femme","Équivalent ou étranger",NA,"Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"Ne recherche pas d'emploi","Ne recherche pas d'emploi","Ne recherche pas d'emploi","Ne recherche pas d'emploi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2210684,"DROIT, ECONOMIE, GESTION","DROIT PUBLIC","SECURITE INTERIEURE","Homme","Équivalent ou étranger","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Fonctionnaire","Fonctionnaire",TRUE,TRUE,TRUE,TRUE,"ouvrier ou employé / cat. C","ouvrier ou employé / cat. C",FALSE,FALSE,1700,NA,"Fonction Publique","Santé humaine et action sociale","POMPIER PROFESSIONEL"
2014,"Master",2216998,"ARTS, LETTRES, LANGUES","LANGUES ETRANGERES","ANGLAIS ENSEIGNEMENT","Femme","Équivalent ou étranger","Hors PACA","Etranger",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Fonctionnaire","Fonctionnaire",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,NA,NA,"Fonction Publique","Enseignement","Enseignante anglais"
2014,"Master",2202075,"SCIENCES, TECHNOLOGIES, SANTE","INFORMATIQUE","INFORMATIQUE, FONDEMENTS ET INGENIERIE (IFI)","Femme","Équivalent ou étranger",NA,"Etranger",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2202075,"SCIENCES, TECHNOLOGIES, SANTE","INFORMATIQUE","INFORMATIQUE, FONDEMENTS ET INGENIERIE (IFI)","Femme","Équivalent ou étranger",NA,"Etranger",TRUE,"internet","Non Boursier",NA,"En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)",TRUE,"Ne recherche pas d'emploi",NA,"Ne recherche pas d'emploi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2210323,"DROIT, ECONOMIE, GESTION","MANAGEMENT","MANAGEMENT DE PROJETS INNOVANTS","Homme","Technique ou technologique","Alpes-Maritimes","Hors PACA",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2300,1800,"Employeurs privés","Activités spécialisées, scientifiques et techniques","cadre technique "
2014,"LP",2008617,NA,"HOTELLERIE ET TOURISME","GUIDE CONFERENCIER","Femme","Équivalent ou étranger","Alpes-Maritimes","Etranger",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Prof. libérale, indépendant,
chef d’entreprise, auto-entrepreneur","Prof. libérale, indépendant,
chef d’entreprise, auto-entrepreneur",TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Employeurs privés","Autres activités de service","guide conférencier"
2014,"Master",2206062,"SCIENCES, TECHNOLOGIES, SANTE","SCIENCES, TECHNOLOGIES, SANTE-INGENIERIE POUR LES SYSTEMES DE SANTE ET L'AUTONOMIE","SCIENCES DE LA DECISION","Femme","Équivalent ou étranger",NA,"Etranger",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2225558,"ARTS, LETTRES, LANGUES","LANGUES ETRANGERES (ALLEMAND, ANGLAIS, ESPAGNOL, ITALIEN)","ETUDES ANGLOPHONES","Femme","Économique et social",NA,"Hors PACA",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"LP",2008617,NA,"HOTELLERIE ET TOURISME","GUIDE CONFERENCIER","Femme","Équivalent ou étranger",NA,"Etranger",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"Ne recherche pas d'emploi","En recherche d'emploi","Ne recherche pas d'emploi","En recherche d'emploi",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216582,"DROIT, ECONOMIE, GESTION","ADMINISTRATION DES ENTREPRISES","ACTION SOCIALE-INTERVENTION,FORMATION ET INTEGRATION","Femme","Équivalent ou étranger","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Fonctionnaire","Fonctionnaire",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2800,2800,"Fonction Publique","Santé humaine et action sociale","Cadre de santé responsable des soins "
2014,"Master",2202075,"SCIENCES, TECHNOLOGIES, SANTE","INFORMATIQUE","INFORMATIQUE, FONDEMENTS ET INGENIERIE (IFI)","Homme","Équivalent ou étranger",NA,"Etranger",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216582,"DROIT, ECONOMIE, GESTION","ADMINISTRATION DES ENTREPRISES","ACTION SOCIALE-INTERVENTION,FORMATION ET INTEGRATION","Femme","Technique ou technologique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2200,2200,"Employeurs privés","Santé humaine et action sociale","cadre pédagogique "
2014,"Master",2216582,"DROIT, ECONOMIE, GESTION","ADMINISTRATION DES ENTREPRISES","ACTION SOCIALE-INTERVENTION,FORMATION ET INTEGRATION","Femme","Technique ou technologique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Fonctionnaire","Fonctionnaire",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2000,2000,"Fonction Publique","Santé humaine et action sociale","Cap de Santé"
2014,"Master",2215860,"SCIENCES HUMAINES ET SOCIALES","ENSEIGNEMENT, EDUCATION ET FORMATION (EEF)","EDUCATION, VIE SCOLAIRE ET SITUATION DE HANDICAP","Femme","Économique et social",NA,"Hors PACA",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En recherche d'emploi","En recherche d'emploi","En recherche d'emploi","En recherche d'emploi",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2211177,"ARTS, LETTRES, LANGUES","INFORMATION ET COMMUNICATION","EVENEMENTIEL, MEDIATION ET INGENIERIE DE LA CULTURE - MUSEOLOGIE, ARTS ACTUELS ET PATRIMOINE (EMIC)","Femme","Équivalent ou étranger","Alpes-Maritimes","Etranger",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En recherche d'emploi","En emploi","En recherche d'emploi",TRUE,FALSE,"CDD",NA,FALSE,NA,TRUE,NA,NA,"ouvrier ou employé / cat. C",FALSE,NA,1300,NA,"Fonction Publique","Administration publique (hors enseignement)","Assistante service public "
2014,"Master",2221708,"SCIENCES, TECHNOLOGIES, SANTE","MATERIAUX","PHYSIQUE DES MATERIAUX MECANIQUES ET MODELISATION NUMERIQUE","Homme","Équivalent ou étranger","Hors PACA","Etranger",TRUE,"téléphone","Non Boursier","Non","En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)",TRUE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Contrat de professionnalisation","Contrat de professionnalisation",FALSE,FALSE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,1780,1680,"Employeurs privés","Commerce, transports, hébergement et restauration","INGENIEUR TECHNICO COMMERCIAL EXPORT "
